"name","url","cover","rate","category","language","showtime","length","othername","id","label"
"杀手公司","http://movie.douban.com/subject/1303974/","http://img4.douban.com/lpic/s2662556.jpg","7.3","剧情;喜剧;动作","韩语;英语","2002.0","123.0","Killerdeului suda","3b9a851ce107fd8adeb2cf94af44bb7f","Movie"
"突然有一天之第四层","http://movie.douban.com/subject/1949128/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1648254323.jpg","6.4","恐怖","韩语","2006.0","92.0","一天突然第二个故事之第四层;Forbidden Floor - 4 Horror Tales","478811e0888883535ff2f558f966e0db","Movie"
"突然有一天之2月29日","http://movie.douban.com/subject/1949129/","http://img4.douban.com/lpic/s1957257.jpg","6.3","恐怖","韩语","2006.0","","一天突然首个故事之2月29日;February 29－4 Horror Tales","5d65e27bb086c4cb37b6bc7caf985df2","Movie"
"青春学堂","http://movie.douban.com/subject/25731278/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2173785999.jpg","4.1","爱情;古装","韩语","2014.0","90.0","A Case of Bachelor Abduction;School of Youth","40f4527c4d6b85a8981cd055715a3757","Movie"
"时尚王","http://movie.douban.com/subject/25775716/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2202842305.jpg","4.0","喜剧","韩语","2014.0","114.0","我要做男神(港);我要变男神;Fashion King","a24e17dd1feed60a0521e1b651a592b0","Movie"
"厨房","http://movie.douban.com/subject/3194100/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p743164967.jpg","6.7","剧情;爱情","韩语","2009.0","102.0","The Naked Kitchen","df64e7ecf9cb41e04038ec6aa950ba01","Movie"
"武士","http://movie.douban.com/subject/1296520/","http://img3.douban.com/lpic/s1408993.jpg","6.8","剧情;动作;历史;战争","汉语普通话;韩语","2001.0","158.0","Musa;The Warrior","39b6250591f32ecfe6e90ace7fd368c4","Movie"
"海边的女人","http://movie.douban.com/subject/1853749/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2054854287.jpg","7.4","剧情;喜剧;爱情","韩语","2006.0","128.0","沙滩上的女人(港);海边恋人;Woman on the Beach","018ed4c1b85338a1d6ed62128953d6e9","Movie"
"梦精记2","http://movie.douban.com/subject/1418859/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p1699710569.jpg","5.6","喜剧","韩语","2005.0","101.0","Wet Dreams 2;美少女爱作战","38b5e0874ef4794c54b54e17f384b01f","Movie"
"大提琴","http://movie.douban.com/subject/1439177/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1077283363.jpg","6.2","悬疑;恐怖","韩语","2005.0","94.0","大提琴：洪美珠一家杀人事件;冤魂曲;鬼提琴;断线琴;Cello","bb982a08105cb17da81c3fc72317a65a","Movie"
"香草","http://movie.douban.com/subject/2045564/","http://img3.douban.com/lpic/s2376072.jpg","7.8","剧情","韩语","2007.0","113.0","悠悠药草香;Herb;허브","ce6783006a82c69070ba0f0a324d59d8","Movie"
"胖嘟嘟的革命","http://movie.douban.com/subject/10480985/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p1631489606.jpg","5.7","喜剧;爱情","韩语","2012.0","85.0","胖乎乎的革命;胖胖的革命;Plump Revolution;Fat Revolution","ff70c8fd0a316da42aa32dbc1558b99a","Movie"
"热情似火","http://movie.douban.com/subject/3077688/","http://img4.douban.com/lpic/s2988209.jpg","6.8","喜剧","韩语","2008.0","114.0","Hellcats","dbb0e3bd95982a49d40cc1c54fd56587","Movie"
"寄生灵","http://movie.douban.com/subject/6147186/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1131265595.jpg","5.9","剧情;惊悚;恐怖","韩语","2011.0","77.0","Ghastly","832662c003a71e2e6a41f816e27694fc","Movie"
"我的爱在我身边","http://movie.douban.com/subject/3269058/","http://img3.douban.com/lpic/s4535234.jpg","7.3","剧情","韩语","2009.0","","我的爱，在我身边;比天堂更近的美丽;接近天堂;A Flower Man;Closer to Heaven;My Love by My Side","075e70b6b3dc6bc9eed9ede94a3513d6","Movie"
"哭泣的女人","http://movie.douban.com/subject/1432013/","http://img3.douban.com/lpic/s2407331.jpg","7.8","剧情;喜剧","汉语普通话","2002.0","90.0","Cry Woman;泪女","2f53947d66a6d2c086f00e08ba1e4ab0","Movie"
"爱情真可怕","http://movie.douban.com/subject/5948656/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1075604195.jpg","6.0","喜剧;爱情","韩语","2012.0","123.0","Shotgun Love;Sarangi Museowo","dbda5303ac3bc44e0784f2de6d5f9768","Movie"
"顶级明星","http://movie.douban.com/subject/20507023/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2139952646.jpg","5.8","剧情","韩语","2013.0","107.0","星梦潜规则(台);大明星;Top Star","cfc3a2aa039cf631e0cdf493d8be1f6a","Movie"
"人民公厕","http://movie.douban.com/subject/1307959/","http://img4.douban.com/lpic/s2756498.jpg","6.4","剧情","韩语;粤语","2002.0","106.0","","bbca857802a2d4c0071f8720500431a7","Movie"
"单车上路","http://movie.douban.com/subject/3318479/","http://img4.douban.com/lpic/s3577376.jpg","6.7","剧情;爱情","韩语","2008.0","88.0","Ride Away;奔跑吧自行车;跑吧,自行车;关于年轻人的爱","f1f3c071a1b593081b423f0c0ac766b1","Movie"
"鬼镜","http://movie.douban.com/subject/1767888/","http://img4.douban.com/lpic/s1639119.jpg","6.7","悬疑;惊悚;恐怖;犯罪","韩语","2003.0","113.0","照出冤灵;镜中鬼影;Into The Mirror","24d4c50dcba1bafbb285760ac96f9a1d","Movie"
"国境之南","http://movie.douban.com/subject/1848614/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p821302562.jpg","7.6","剧情","韩语","2006.0","109.0","国境以南;国境的南边;South Of The Border","3fcdd9322f2cd72d0565681b6f6d0d6a","Movie"
"全顺粉女士绑架事件","http://movie.douban.com/subject/2371861/","http://img4.douban.com/lpic/s2794677.jpg","6.8","喜剧","韩语","2007.0","118.0","Kinapping Granny K","3a5d28168d01b969551963756c4bbdb1","Movie"
"胡萝卜小姐","http://movie.douban.com/subject/3006467/","http://img3.douban.com/lpic/s3817714.jpg","5.8","喜剧","韩语","2008.0","101.0","Cursh and Blush","c37f4a2b55eba6649413263d3679a83e","Movie"
"山茶花","http://movie.douban.com/subject/4099462/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1146408532.jpg","6.2","剧情","韩语","2010.0","138.0","Camellia;愛戀3茶花(台)","e827b14edb6b403084e8403f888e9804","Movie"
"人民公敌","http://movie.douban.com/subject/1295889/","http://img3.douban.com/lpic/s1394590.jpg","7.0","剧情;动作","韩语","2002.0","138.0","Public Enemy;公共之敌","0291729c6afe2d939c1232a80659aa1e","Movie"
"宫女","http://movie.douban.com/subject/3026006/","http://img3.douban.com/lpic/s2739504.jpg","5.9","剧情;悬疑;惊悚","韩语","2007.0","112.0","Court Lady;Shadows in the Palace;禁宫传邪","323abed2065aca5ca0d6a835cfee6e62","Movie"
"鼓舞激情","http://movie.douban.com/subject/6009994/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2105355051.jpg","5.9","歌舞","英语","2013.0","109.0","舞光四射;斗舞帮;Cobu;Make Your Move","b4bfe490fb59e294e5539cb7bae2f0e4","Movie"
"啐啄同时","http://movie.douban.com/subject/6753102/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1408145824.jpg","6.0","剧情;同性","韩语","2011.0","115.0","无以名状的忧愁(台);啐啄同机(港);Stateless Things","c80eb9c296ee422c7e1fcb381f40fac5","Movie"
"马屁王","http://movie.douban.com/subject/10455634/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1563187901.jpg","6.1","喜剧","韩语","2012.0","118.0","奉承之王;阿谀之王;马屁精;The King of Ass-Kissing;Mr. Xxx-Kisser","9c4e4cfd6926ba1f9ab76b7195f21b24","Movie"
"台风","http://movie.douban.com/subject/1441499/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2167477221.jpg","6.6","剧情;动作;惊悚;冒险","韩语","2005.0","124.0","Typhoon","3d188a05919694eb7ef03f686c5dbcf5","Movie"
"家族荣誉3：家门的复活","http://movie.douban.com/subject/1930582/","http://img3.douban.com/lpic/s1934852.jpg","6.5","剧情;喜剧;犯罪","韩语","2006.0","128.0","","8ff104d334017545531d9312f0d25cd4","Movie"
"无籍者","http://movie.douban.com/subject/3733938/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p781366175.jpg","5.5","剧情;动作","韩语","2010.0","124.0","A Better Tomorrow;无敌者","edaf4086455f96f265b6626eebc529f8","Movie"
"剧场前","http://movie.douban.com/subject/1417309/","http://img4.douban.com/lpic/s2398006.jpg","7.2","剧情","韩语","2005.0","89.0","电影院的故事;电影故事;Tale of Cinema","d9c36b1e170be63e9e0a6698ba198f7a","Movie"
"南营洞1985","http://movie.douban.com/subject/19899628/","http://img3.douban.com/lpic/s23138794.jpg","7.2","剧情","韩语","2012.0","110.0","野蛮的时代;国家安全;National Security;Namyeong-dong 1985","b1773252ec16927ea6d1b549723571f4","Movie"
"雅典娜：无间谍局","http://movie.douban.com/subject/10758223/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p1560084626.jpg","4.7","动作;爱情;悬疑","韩语","2012.0","117.0","Goddess of War","e660a9e07ac3b4cfd034514b5ef1a47c","Movie"
"突然有一天之黑暗森林","http://movie.douban.com/subject/1951013/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p1648260196.jpg","5.7","恐怖","韩语","2006.0","98.0","4 Horror Tales;Dark Forest","8d29d65b7a49d407ad7fd7200da21678","Movie"
"家族荣誉2：家门的危机","http://movie.douban.com/subject/1440852/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1891701450.jpg","6.7","喜剧;动作;爱情","韩语","2005.0","","","e118abb7bbb7068b9eb2d03264794711","Movie"
"极乐岛杀人事件","http://movie.douban.com/subject/2056856/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1686742790.jpg","6.1","剧情;悬疑;惊悚","韩语","2007.0","112.0","AKA Paradise Murdered;Murder at Heavenly Island","4c6d2b79b26ee6e34dfee5d74bafd4e0","Movie"
"失踪","http://movie.douban.com/subject/3598215/","http://img3.douban.com/lpic/s3658555.jpg","6.0","惊悚;恐怖","韩语","2009.0","98.0","Missing","8de45fbe6738f5b8561d9f1d295ed8b3","Movie"
"千万次呼唤","http://movie.douban.com/subject/25940978/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2201940238.jpg","4.9","剧情","韩语","2014.0","97.0","恻隐之心;怜悯;Compassion","40176c498058e98e66b7732f50390127","Movie"
"美术馆旁的动物园","http://movie.douban.com/subject/1306467/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p703364663.jpg","7.5","爱情","韩语","2001.0","108.0","爱情倒后镜;Art Museum by the Zoo","55d05090576a22badddc9a75374cc3ee","Movie"
"一番街奇迹","http://movie.douban.com/subject/2125064/","http://img4.douban.com/lpic/s2544648.jpg","7.0","喜剧;爱情;运动","韩语","2007.0","113.0","1号街的奇迹;Miracle on 1st Street","2307038e4211cb7ed0bfe42590d1e1a7","Movie"
"坡州","http://movie.douban.com/subject/4091051/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p451168656.jpg","6.2","剧情","韩语","2009.0","110.0","Paju","13ebc3cdc510064c036b02c239bc15d7","Movie"
"宿命","http://movie.douban.com/subject/3130190/","http://img3.douban.com/lpic/s2799222.jpg","6.4","剧情","韩语","2008.0","123.0","Destiny","82c521e4f9fd3a6152fc28ca1b0da493","Movie"
"音痴诊所","http://movie.douban.com/subject/10777678/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p1766554616.jpg","6.1","喜剧","韩语","2012.0","124.0","Tone Deaf Clinic;Love Clinique","0b7239032c5efc5bda35c8fde4c326d3","Movie"
"恋爱的技术","http://movie.douban.com/subject/25733380/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2151326125.jpg","4.2","爱情","韩语","2013.0","89.0","恋爱技巧;芒果树;Mango Tree","e6746185b06a644a067199d40065b0b6","Movie"
"间谍","http://movie.douban.com/subject/11506895/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1705297205.jpg","6.4","剧情;喜剧;动作","韩语","2012.0","115.0","首尔间谍(台);The Spies","ed428fb9cde9b399b4f2c831def99067","Movie"
"秘密","http://movie.douban.com/subject/4720358/","http://img3.douban.com/lpic/s4241560.jpg","6.5","惊悚","韩语","2009.0","110.0","拯救我的妻子;Secret;Saving My Wife","fb8990a3047aad6df77a775d123a4d41","Movie"
"恋风恋歌","http://movie.douban.com/subject/1302745/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p970485229.jpg","7.3","爱情","韩语","1999.0","96.0","Love Wind, Love Song","ad8acb615a5307eb8294930d838217e6","Movie"
"那年夏天","http://movie.douban.com/subject/1986324/","http://img4.douban.com/lpic/s2147756.jpg","7.2","剧情;爱情","韩语","2006.0","121.0","Once in a Summer","5d29e771e6843588bbc36ef10c447f89","Movie"
"吝啬罗曼史","http://movie.douban.com/subject/5250369/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p704937476.jpg","6.3","喜剧;爱情","韩语","2010.0","118.0","Petty Romance;談性不說愛？（台）","03a354cf7ef03e741c2723d8856da1a3","Movie"
"时失2公里","http://movie.douban.com/subject/1448277/","http://img4.douban.com/lpic/s1461697.jpg","7.4","喜剧;恐怖","韩语","2004.0","","To Catch A Virgin Ghost;西西里岛2km;Sicily 2km","e69e644a442dd6b0f87c496d738f5b35","Movie"
"男友从军记","http://movie.douban.com/subject/3077693/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p791290255.jpg","6.2","喜剧;爱情","韩语","2008.0","108.0","在等待中发疯;Crazy Waiting;The Longest 24 Months","c7134f9b0b78efa94b0df6465af3d1f1","Movie"
"快递惊魂","http://movie.douban.com/subject/4925458/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1075613413.jpg","6.0","动作","韩语","2011.0","115.0","Quick","628d02bcf315d7d0e4a82c6dfa37732d","Movie"
"玉熙的电影","http://movie.douban.com/subject/4910868/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p568745313.jpg","7.5","剧情","韩语","2010.0","80.0","玉熙的映画;玉姬的电影;思恋;Oki’s Movie","cc4dc846c56aa5e6ca3ca122ce407017","Movie"
"蒙面达虎","http://movie.douban.com/subject/2079683/","http://img3.douban.com/lpic/s2404460.jpg","6.7","喜剧","韩语","2007.0","114.0","摇滚明星梦;Highway Star","e706045cd4b5f965c13dfdd5aff2a6f7","Movie"
"九岁人生","http://movie.douban.com/subject/1400211/","http://img4.douban.com/lpic/s1408726.jpg","7.8","剧情","韩语","2004.0","105.0","When I Turned Nine;童行岁月","89a0f2231dbe38a9ede4487ef79abf94","Movie"
"中天","http://movie.douban.com/subject/1950427/","http://img3.douban.com/lpic/s1963694.jpg","5.7","剧情;动作;爱情;奇幻;冒险","韩语","2006.0","105.0","The Restless","a897a8d9a0f036070a93217368cf7037","Movie"
"心心历险记","http://movie.douban.com/subject/4728552/","http://img3.douban.com/lpic/s4239795.jpg","6.7","","韩语","2010.0","","人狗奇缘2;Hearty Paws 2","7478d96d8ca930e278dd0ed396680ec0","Movie"
"早安总统","http://movie.douban.com/subject/4073061/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p651129241.jpg","6.7","剧情;喜剧","韩语;英语;日语","2009.0","","Good morning, President;总统早上好","bef313f12d6c3f64f262f54ef1b29d49","Movie"
"一夜情","http://movie.douban.com/subject/4721276/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p452634611.jpg","4.5","剧情;爱情;情色","韩国语","2010.0","98.0","One Night Stand","894e47b7b4873fb1afdb5c0c7c8af04d","Movie"
"难为情","http://movie.douban.com/subject/5268693/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p1282578846.jpg","5.2","爱情;同性","韩语","2010.0","129.0","真丟人;所有女人都叫智友;Life is peachy;Ashamed","fc29e1ba94284613bc31d9509a7de853","Movie"
"错爱双鱼座","http://movie.douban.com/subject/1308821/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p1113537816.jpg","7.0","爱情","韩语","2000.0","98.0","Mulgogijari;Pisces","6a313f578849147400038f2bdcab3174","Movie"
"越狱二人组","http://movie.douban.com/subject/3025844/","http://img4.douban.com/lpic/s2551577.jpg","7.4","剧情;喜剧;动作","韩语","2007.0","118.0","击出;Ssonda;Big Bang","1427916745fdb2e3b0ccd07ecc5e682f","Movie"
"冥王星","http://movie.douban.com/subject/19899655/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2197936791.jpg","6.6","剧情","韩语","2013.0","120.0","冥王星保卫战(港);Pluto","9bfc50fc2d0a64c5d7c0de9408a4d1fe","Movie"
"红眼","http://movie.douban.com/subject/1419966/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2199251719.jpg","5.9","恐怖","韩语","2005.0","96.0","Red Eye;恐怖夜车","2404092758b36a5d444558ad9989e7cb","Movie"
"刑事","http://movie.douban.com/subject/1451405/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2167477489.jpg","6.9","动作;悬疑","韩语","2005.0","111.0","Duelist","060d0c039563da23126e80e9cba5d9be","Movie"
"处女晚餐","http://movie.douban.com/subject/1301091/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2220814778.jpg","6.1","剧情","韩语","1998.0","98.0","开心见性;Girls' Night Out","746fff8871dce7a5cf9988eee1585e2c","Movie"
"影子杀人","http://movie.douban.com/subject/3586721/","http://img4.douban.com/lpic/s3643887.jpg","6.3","悬疑;惊悚;犯罪","韩语","2009.0","111.0","Private eye;杀人影子","1a2420cccd06b21aebe96debc4daa9e6","Movie"
"我的小小英雄","http://movie.douban.com/subject/10432910/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1833003051.jpg","6.9","剧情","韩语","2013.0","135.0","我的小英雄;My Little Hero;A Wonderful Moment","996692acacb66847a41ab4a46bfd155d","Movie"
"红色假期黑色婚礼","http://movie.douban.com/subject/6839133/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1335153871.jpg","5.0","剧情","韩语","2011.0","90.0","","eb7ce2edeb09423d5e94887a9799e0b6","Movie"
